"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_2580","","LLM class flavin-dependent oxidoreductase","8","19","29","17","21.62162162162162","47.22222222222222","0.24682395644283123","0.007823914540991052","1.0","0.3253873405978614","5","2","3","1.0","1.0"
"group_7112","","MFS transporter","8","19","29","17","21.62162162162162","47.22222222222222","0.24682395644283123","0.007823914540991052","1.0","0.3253873405978614","5","2","3","1.0","1.0"
"group_455","","fimbrial biogenesis outer membrane usher protein","8","19","29","17","21.62162162162162","47.22222222222222","0.24682395644283123","0.007823914540991052","1.0","0.3253873405978614","8","4","5","0.7265625","1.0"
"group_6651","","methionine ABC transporter ATP-binding protein","8","19","29","17","21.62162162162162","47.22222222222222","0.24682395644283123","0.007823914540991052","1.0","0.3253873405978614","5","2","3","1.0","1.0"
"group_11501","","inclusion body family protein","16","27","21","9","43.24324324324324","25.0","0.25396825396825395","0.008677170118694774","1.0","0.359690038723469","7","4","5","0.453125","1.0"
"group_11953","","glycosyltransferase family 4 protein","5","15","32","21","13.513513513513514","58.333333333333336","0.21875","0.00899632254826937","1.0","0.3704902474845917","4","2","3","0.625","1.0"
"group_11708","","glycosyltransferase family 4 protein;glycosyltransferase","5","15","32","21","13.513513513513514","58.333333333333336","0.21875","0.00899632254826937","1.0","0.3704902474845917","4","2","3","0.625","1.0"
"group_13170","","AMP-binding protein;hypothetical protein;amino acid adenylation domain-containing protein;non-ribosomal peptide synthetase;alpha/beta fold hydrolase","27","15","10","21","72.97297297297297","58.333333333333336","3.78","0.009344170646931549","1.0","0.38356606976998564","4","3","4","0.125","0.625"
"group_5801","","MipA/OmpV family protein","13","3","24","33","35.13513513513514","91.66666666666666","5.958333333333333","0.009547089872671007","1.0","0.38811529665652583","4","3","2","0.625","1.0"
"group_5800","","NAD(P)-dependent alcohol dehydrogenase","24","33","13","3","64.86486486486487","8.333333333333332","0.16783216783216784","0.009547089872671007","1.0","0.38811529665652583","4","2","3","0.625","1.0"
"group_9510","","M48 family metallopeptidase;M48 family metalloprotease","13","3","24","33","35.13513513513514","91.66666666666666","5.958333333333333","0.009547089872671007","1.0","0.38811529665652583","4","3","2","0.625","1.0"
"group_10565","","glycosyltransferase family 9 protein","26","14","11","22","70.27027027027027","61.111111111111114","3.7142857142857144","0.00980145024425521","1.0","0.3899254246415263","7","5","3","0.453125","1.0"
"group_11282","","GFA family protein","23","11","14","25","62.16216216216216","69.44444444444444","3.7337662337662336","0.009801450244255282","1.0","0.3899254246415263","6","4","4","0.6875","0.6875"
"group_12980","","mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase","6","16","31","20","16.216216216216218","55.55555555555556","0.24193548387096775","0.011147695628188613","1.0","0.3899254246415263","5","3","4","0.375","1.0"
"group_9735","","acyltransferase;acyltransferase family protein","6","16","31","20","16.216216216216218","55.55555555555556","0.24193548387096775","0.011147695628188613","1.0","0.3899254246415263","5","3","4","0.375","1.0"
"group_11771","","protein tyrosine phosphatase;protein-tyrosine-phosphatase","20","30","17","6","54.054054054054056","16.666666666666664","0.23529411764705882","0.011147695628188646","1.0","0.3899254246415263","7","5","4","0.453125","1.0"
"group_6978","","hypothetical protein","17","6","20","30","45.94594594594595","83.33333333333334","4.25","0.011147695628188646","1.0","0.3899254246415263","3","3","3","0.25","0.25"
"group_9826","","PTS transporter subunit EIIC","20","30","17","6","54.054054054054056","16.666666666666664","0.23529411764705882","0.011147695628188646","1.0","0.3899254246415263","4","3","3","0.625","0.625"
"group_7477","","MurR/RpiR family transcriptional regulator;SIS domain-containing protein","20","30","17","6","54.054054054054056","16.666666666666664","0.23529411764705882","0.011147695628188646","1.0","0.3899254246415263","4","3","3","0.625","0.625"
"group_10975","","AzlD domain-containing protein","17","6","20","30","45.94594594594595","83.33333333333334","4.25","0.011147695628188646","1.0","0.3899254246415263","6","4","4","0.6875","0.6875"
"group_8863","","hypothetical protein","17","6","20","30","45.94594594594595","83.33333333333334","4.25","0.011147695628188646","1.0","0.3899254246415263","8","4","5","0.7265625","1.0"
"group_13032","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_9850","","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","4","4","0","0.125","0.125"
"group_5791","","GntR family transcriptional regulator","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","4","4","0","0.125","0.125"
"group_14271","","relaxosome protein TraM","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_13018","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_9154","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_2097","","sodium:solute symporter family protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","4","4","0","0.125","0.125"
"group_14203","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_12999","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_8248","","TraY domain-containing protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_754","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_13980","","translesion error-prone DNA polymerase V autoproteolytic subunit","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_11470","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_7914","","creatininase family protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","4","4","0","0.125","0.125"
"group_13087","","tape measure protein;tape measure domain-containing protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_10573","","beta-aspartyl-peptidase","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","4","4","0","0.125","0.125"
"group_6414","","hypothetical protein","7","0","30","36","18.91891891891892","100.0","inf","0.011442089104010612","1.0","0.3899254246415263","4","4","0","0.125","0.125"
"group_13555","","hypothetical protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_12337","","LysR family transcriptional regulator","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_11186","","fimbrial protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_7250","","winged helix-turn-helix domain-containing protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_4934","","glycosyltransferase family 2 protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_2753","","restriction endonuclease subunit S","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","2","0","2","0.5","0.5"
"group_21","","DEAD/DEAH box helicase","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","2","0","2","0.5","0.5"
"group_13129","","type 1 fimbrial protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_12109","","transposase","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_10221","","helix-turn-helix transcriptional regulator","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_6984","","glycosyltransferase","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_4714","","DUF4136 domain-containing protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_1192","","HAD-IA family hydrolase","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_13124","","type 1 fimbrial protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_11973","","type 1 fimbrial protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_9533","","type 1 fimbrial protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_6650","","hypothetical protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_3870","","glycosyltransferase","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_677","","DNA primase","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","2","0","2","0.5","0.5"
"group_8193","","GNAT family N-acetyltransferase","37","30","0","6","100.0","16.666666666666664","inf","0.011442089104010619","1.0","0.3899254246415263","3","3","0","0.25","0.25"
"group_12679","","hypothetical protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_11743","","fimbrial protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_9194","","hypothetical protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_5857","","fimbria/pilus periplasmic chaperone","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_3633","","glycosyltransferase family 4 protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_471","","outer membrane usher protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_14728","","endoribonuclease SymE","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","2","0","2","0.5","0.5"
"group_12358","","ANR family transcriptional regulator","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_11699","","DUF3850 domain-containing protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_8916","","type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","4","0","4","0.125","0.125"
"group_5107","","hypothetical protein;SIR2 family protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","2","0","2","0.5","0.5"
"group_3014","","oligosaccharide flippase family protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","3","0","3","0.25","0.25"
"group_165","","STY4851/ECs_5259 family protein","0","6","37","30","0.0","83.33333333333334","0.0","0.011442089104010619","1.0","0.3899254246415263","2","0","2","0.5","0.5"
"group_10579","","ABC transporter ATP-binding protein/permease","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_12139","","RhtX/FptX family siderophore transporter","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_7930","","ABC transporter ATP-binding protein/permease","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_12046","","PepSY domain-containing protein","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_5985","","AraC family transcriptional regulator","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_11861","","hypothetical protein","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_4376","","IS200/IS605 family transposase","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","7","5","2","0.453125","0.453125"
"group_11517","","TonB-dependent siderophore receptor","11","2","26","34","29.72972972972973","94.44444444444444","7.1923076923076925","0.01225972996379246","1.0","0.40717576799678573","4","4","2","0.125","1.0"
"group_8250","","hypothetical protein","2","10","35","26","5.405405405405405","72.22222222222221","0.14857142857142858","0.012259729963792503","1.0","0.40717576799678573","4","2","3","0.625","1.0"
"group_12404","","LysR family transcriptional regulator","30","19","7","17","81.08108108108108","47.22222222222222","3.8345864661654137","0.013171703451538074","1.0","0.40717576799678573","8","7","3","0.0703125","0.7265625"
"group_12482","","spore coat protein U domain-containing protein","19","29","18","7","51.35135135135135","19.444444444444446","0.2547892720306513","0.013171703451538092","1.0","0.40717576799678573","3","3","2","0.25","1.0"
"group_6380","","glycoside hydrolase","19","29","18","7","51.35135135135135","19.444444444444446","0.2547892720306513","0.013171703451538092","1.0","0.40717576799678573","3","3","2","0.25","1.0"
"group_5828","","hypothetical protein","18","7","19","29","48.64864864864865","80.55555555555556","3.924812030075188","0.013171703451538092","1.0","0.40717576799678573","7","4","5","0.453125","1.0"
"group_11803","","efflux RND transporter permease subunit","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","7","5","3","0.453125","1.0"
"group_7489","","urea transporter","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_11358","","urease accessory protein UreE","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_6208","","urease subunit beta","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_10358","","urease accessory protein UreD","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_4149","","HoxN/HupN/NixA family nickel/cobalt transporter","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_8423","","urease accessory protein UreF","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_1600","","urease subunit alpha","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_15012","","urease subunit gamma","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_7726","","urease accessory protein UreG","14","4","23","32","37.83783783783784","88.88888888888889","4.869565217391305","0.01335626730917316","1.0","0.40717576799678573","2","2","2","0.5","0.5"
"group_9990","","hypothetical protein","23","32","14","4","62.16216216216216","11.11111111111111","0.20535714285714285","0.013356267309173163","1.0","0.40717576799678573","7","3","5","0.453125","1.0"
"group_6687","","methionine gamma-lyase","23","32","14","4","62.16216216216216","11.11111111111111","0.20535714285714285","0.013356267309173163","1.0","0.40717576799678573","6","3","4","0.6875","1.0"
"group_11414","","arsenic transporter","23","32","14","4","62.16216216216216","11.11111111111111","0.20535714285714285","0.013356267309173163","1.0","0.40717576799678573","8","4","5","0.7265625","1.0"
"group_9504","","phage tail tape measure protein","4","13","33","23","10.81081081081081","63.888888888888886","0.21445221445221446","0.013356267309173218","1.0","0.40717576799678573","10","4","6","0.75390625","0.75390625"
"group_15064","","helix-turn-helix domain-containing protein","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","6","5","1","0.21875","0.21875"
"group_8928","","SDR family oxidoreductase","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_4444","","GntR family transcriptional regulator","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_13006","","integrase arm-type DNA-binding domain-containing protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","5","1","5","0.0625","0.375"
"group_12649","","type 1 fimbrial protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","3","1","3","0.25","1.0"
"group_6885","","hypothetical protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","3","1","2","1.0","1.0"
"group_14960","","hypothetical protein","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_7563","","amidase","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_4384","","IS200/IS605 family transposase","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_12946","","FKBP-type peptidyl-prolyl cis-trans isomerase;FKBP-type peptidylprolyl isomerase","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","5","1","4","0.375","0.375"
"group_12480","","F-pilin acetylation protein TraX;type-F conjugative transfer system pilin acetylase TraX","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","6","1","5","0.21875","0.21875"
"group_5849","","SDR family NAD(P)-dependent oxidoreductase","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","4","1","4","0.125","0.625"
"group_14849","","type II toxin-antitoxin system RelE/ParE family toxin","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","6","5","1","0.21875","0.21875"
"group_7178","","GTP-binding protein","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_3281","","hypothetical protein","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_12807","","type 1 fimbrial protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","3","1","3","0.25","1.0"
"group_10417","","conjugal transfer pilus assembly protein TraU","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","6","1","5","0.21875","0.21875"
"group_4182","","alcohol dehydrogenase catalytic domain-containing protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","4","1","4","0.125","0.625"
"group_10697","","alpha/beta hydrolase;alpha/beta fold hydrolase","36","28","1","8","97.2972972972973","22.22222222222222","10.285714285714286","0.013784009230611745","1.0","0.40717576799678573","4","4","1","0.125","0.625"
"group_11666","","RepA leader peptide Tap","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","4","4","1","0.125","0.625"
"group_5927","","polysaccharide deacetylase","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_2761","","MFS transporter","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_12754","","outer membrane usher protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","3","1","3","0.25","1.0"
"group_9684","","fimbria/pilus periplasmic chaperone","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","3","1","3","0.25","1.0"
"group_7487","","aldo/keto reductase","36","28","1","8","97.2972972972973","22.22222222222222","10.285714285714286","0.013784009230611745","1.0","0.40717576799678573","4","3","1","0.625","0.625"
"group_10996","","incFII family plasmid replication initiator RepA","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","4","4","1","0.125","0.625"
"group_5319","","SDR family oxidoreductase","9","1","28","35","24.324324324324326","97.22222222222221","11.25","0.013784009230611745","1.0","0.40717576799678573","5","4","1","0.375","0.375"
"group_13007","","hypothetical protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","5","1","4","0.375","0.375"
"group_12753","","type 1 fimbrial protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","3","1","3","0.25","1.0"
"group_7782","","hypothetical protein","1","8","36","28","2.7027027027027026","77.77777777777779","0.09722222222222222","0.013784009230611745","1.0","0.40717576799678573","4","1","3","0.625","0.625"
"group_10469","","LysR family transcriptional regulator","8","18","29","18","21.62162162162162","50.0","0.27586206896551724","0.014992092486797948","1.0","0.4357356903691661","4","2","2","1.0","1.0"
"group_8128","","amino acid ABC transporter permease","8","18","29","18","21.62162162162162","50.0","0.27586206896551724","0.014992092486797948","1.0","0.4357356903691661","6","3","3","1.0","1.0"
"group_7944","","amino acid ABC transporter ATP-binding protein","8","18","29","18","21.62162162162162","50.0","0.27586206896551724","0.014992092486797948","1.0","0.4357356903691661","6","3","3","1.0","1.0"
"group_13585","","type VI secretion system tube protein Hcp","8","18","29","18","21.62162162162162","50.0","0.27586206896551724","0.014992092486797948","1.0","0.4357356903691661","5","3","3","1.0","1.0"
"group_6820","","MmgE/PrpD family protein","8","18","29","18","21.62162162162162","50.0","0.27586206896551724","0.014992092486797948","1.0","0.4357356903691661","6","3","3","1.0","1.0"
"group_13584","","type VI secretion system tube protein Hcp","8","18","29","18","21.62162162162162","50.0","0.27586206896551724","0.014992092486797948","1.0","0.4357356903691661","5","3","3","1.0","1.0"
"group_9656","","hypothetical protein","19","8","18","28","51.35135135135135","77.77777777777779","3.6944444444444446","0.01499209248679801","1.0","0.4357356903691661","9","6","6","0.5078125","0.5078125"
"group_12059","","glycoside hydrolase","28","17","9","19","75.67567567567568","52.77777777777778","3.477124183006536","0.016550392040234292","1.0","0.46811321379123527","6","4","3","0.6875","1.0"
"group_9769","","YhcH/YjgK/YiaL family protein","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_6272","","c-type cytochrome;cytochrome c","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_11469","","LacI family DNA-binding transcriptional regulator","28","17","9","19","75.67567567567568","52.77777777777778","3.477124183006536","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_9768","","LacI family DNA-binding transcriptional regulator","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_1776","","GMC family oxidoreductase","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_6044","","hypothetical protein","28","17","9","19","75.67567567567568","52.77777777777778","3.477124183006536","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_6976","","amino acid permease","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","4","3","2","0.625","1.0"
"group_12576","","hypothetical protein;NAD-dependent aldehyde dehydrogenase","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","11","4","7","0.548828125","0.548828125"
"group_6437","","MFS transporter","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_9863","","2-hydroxyacid dehydrogenase","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_6274","","dehydrogenase;sorbitol dehydrogenase family protein","9","19","28","17","24.324324324324326","47.22222222222222","0.287593984962406","0.016550392040234292","1.0","0.46811321379123527","5","3","3","1.0","1.0"
"group_4575","","TauD/TfdA family dioxygenase","15","5","22","31","40.54054054054054","86.11111111111111","4.2272727272727275","0.017209911061872855","1.0","0.48244990145290134","6","4","5","0.21875","0.6875"
"group_11922","","LysR family transcriptional regulator","22","31","15","5","59.45945945945946","13.88888888888889","0.23655913978494625","0.017209911061872855","1.0","0.48244990145290134","5","3","3","1.0","1.0"
"group_10433","","oxidoreductase","22","31","15","5","59.45945945945946","13.88888888888889","0.23655913978494625","0.017209911061872855","1.0","0.48244990145290134","10","4","8","0.109375","0.75390625"
"group_9878","","hypothetical protein","22","31","15","5","59.45945945945946","13.88888888888889","0.23655913978494625","0.017209911061872855","1.0","0.48244990145290134","6","4","6","0.03125","0.6875"
"group_10231","","Gfo/Idh/MocA family oxidoreductase","10","20","27","16","27.027027027027028","44.44444444444444","0.2962962962962963","0.017802950073206383","1.0","0.49687129751776665","5","4","3","0.375","1.0"
"group_8766","","LacI family DNA-binding transcriptional regulator;LacI family transcriptional regulator","10","20","27","16","27.027027027027028","44.44444444444444","0.2962962962962963","0.017802950073206383","1.0","0.49687129751776665","5","4","3","0.375","1.0"
"group_7422","","hypothetical protein","12","3","25","33","32.432432432432435","91.66666666666666","5.28","0.018642135865226013","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_6779","","hypothetical protein","12","3","25","33","32.432432432432435","91.66666666666666","5.28","0.018642135865226013","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_6457","","LysR family transcriptional regulator","12","3","25","33","32.432432432432435","91.66666666666666","5.28","0.018642135865226013","1.0","0.50789837386003","3","3","2","0.25","1.0"
"group_10941","","hypothetical protein","12","3","25","33","32.432432432432435","91.66666666666666","5.28","0.018642135865226013","1.0","0.50789837386003","4","4","2","0.125","1.0"
"group_4379","","IS200/IS605 family transposase","12","3","25","33","32.432432432432435","91.66666666666666","5.28","0.018642135865226013","1.0","0.50789837386003","7","5","3","0.453125","1.0"
